pan_id,date,season,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,sunshine_hours,water_depth_cm,brine_density_be,salt_thickness_mm,days_since_last_rain,precipitation_7d_forecast_mm,precipitation_probability_pct,next7d_rain_mm,harvest_readiness,climate_risk,harvest_ready_flag,yield_kg,action_recorded,area_m2,latitude,longitude
PAN-3,2022-10-09,other,20.79,75.62,8.12,0.0,12.48,13.05,22.76,0.0,4,0.0,5.4,0.0,0.0,0.1708,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-10,other,21.32,82.66,10.58,0.0,10.7,12.91,23.0,0.0,5,0.0,10.0,0.0,0.0,0.0241,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-11,other,19.69,69.07,13.68,0.0,13.0,12.63,23.51,0.0,6,0.28,0.0,0.0,0.0,0.1206,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-12,other,22.35,66.09,5.56,0.0,12.12,12.42,23.9,0.0,7,1.55,2.8,2.52,0.0715,0.1412,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-13,other,22.87,62.55,11.13,1.02,10.48,12.19,24.35,0.0,0,0.0,15.1,0.0,0.1083,0.0975,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-14,other,19.16,60.77,11.18,0.0,10.42,12.0,24.76,0.0,1,0.46,8.8,0.0,0.0139,0.061,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-15,other,20.02,67.16,3.32,0.0,12.16,12.0,24.8,0.0,2,0.46,3.3,0.0,0.1051,0.1034,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-16,other,19.87,74.41,7.76,0.0,12.14,12.0,24.85,0.0,3,0.0,8.1,0.0,0.2007,0.0832,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-17,other,22.35,60.24,9.1,0.0,9.44,12.0,24.93,0.0,4,0.26,11.2,0.0,0.1337,0.1048,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-18,other,18.45,67.26,9.93,0.0,11.45,12.0,24.99,0.0,5,11.84,16.6,10.32,0.1069,0.1334,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-19,other,18.59,59.53,10.29,0.0,9.77,12.0,25.06,0.0,6,8.31,13.9,8.15,0.151,0.1372,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-20,other,18.91,66.85,7.11,0.0,11.61,11.96,25.23,0.0,7,0.0,7.0,0.0,0.1989,0.0718,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-21,other,21.7,62.28,5.2,0.0,10.04,11.95,25.31,0.0,8,0.0,18.6,0.0,0.2173,0.0492,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-22,other,20.96,73.77,3.62,0.0,12.4,11.97,25.48,0.0,9,0.24,14.6,0.0,0.2245,0.1215,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-23,other,21.19,77.19,3.7,0.0,9.69,11.97,25.73,0.0,10,15.88,25.6,16.21,0.198,0.334,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-24,other,21.39,76.36,8.66,0.0,12.52,11.95,26.0,0.08,11,0.0,8.8,0.0,0.2751,0.187,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-25,other,20.24,59.39,9.35,0.0,12.98,11.88,26.0,0.44,12,1.36,6.8,1.02,0.1493,0.183,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-26,other,21.67,64.66,7.54,0.0,10.87,11.81,26.14,0.72,13,0.0,1.8,0.0,0.3489,0.1832,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-27,other,15.44,61.81,6.1,0.0,11.9,11.76,26.39,0.92,14,7.3,16.4,9.28,0.3536,0.1788,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-28,other,21.36,64.85,10.39,0.0,11.89,11.65,26.5,1.3,15,11.91,25.5,14.37,0.3841,0.2401,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-29,other,20.05,70.32,6.0,0.0,12.65,11.59,26.74,1.53,16,12.93,18.3,11.25,0.3967,0.1846,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-30,other,18.53,61.11,8.21,0.0,10.27,11.51,26.93,1.85,17,0.0,11.7,0.0,0.3914,0.14,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-31,other,19.86,69.41,8.17,0.0,10.27,11.43,27.18,2.14,18,0.24,1.9,0.0,0.4499,0.1813,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-01,other,19.11,74.13,5.2,0.0,12.42,11.37,27.51,2.35,19,0.0,3.3,0.0,0.4617,0.2432,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-02,other,20.82,85.29,10.36,0.0,10.85,11.32,27.86,2.55,20,16.38,12.4,15.78,0.5675,0.4013,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-03,other,23.65,66.86,8.81,0.0,11.87,11.18,27.71,3.09,21,0.0,12.0,0.0,0.5721,0.1115,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-04,other,18.29,65.38,5.65,3.18,12.27,11.33,27.21,3.39,0,0.0,0.0,0.0,0.3642,0.2168,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-05,other,22.5,74.38,12.64,0.0,9.35,11.1,27.68,3.78,1,2.41,14.0,1.89,0.4855,0.3161,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-06,other,21.48,65.07,21.01,0.0,10.88,10.77,27.73,4.63,2,1.19,15.3,0.0,0.5095,0.2066,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-07,other,17.92,84.09,7.46,0.0,10.05,10.73,27.92,4.78,3,1.05,7.3,0.0,0.5855,0.2113,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-08,other,22.15,58.59,12.69,0.0,10.24,10.53,27.59,5.52,4,3.33,0.6,3.06,0.6435,0.3159,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-09,other,20.02,64.63,3.01,0.0,13.0,10.46,27.83,5.79,5,5.29,13.8,4.86,0.6777,0.2677,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-10,other,20.53,74.49,10.22,0.0,12.2,10.36,27.78,6.17,6,0.0,9.7,0.0,0.6748,0.3398,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-11,other,18.62,76.76,3.51,0.0,12.24,10.0,16.9255,0.4,7,1.08,6.7,2.79,0.7076,0.3382,1,9144.0,harvest,1200.0,26.9063,75.1839
PAN-3,2022-11-12,other,21.84,63.84,6.31,2.65,11.88,11.9,14.77,0.0,0,0.37,7.4,0.0,0.0482,0.1346,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-13,other,19.2,65.69,0.68,0.0,11.37,12.0,14.7,0.0,1,1.57,6.3,2.43,0.0,0.0083,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-14,other,22.34,61.51,10.01,0.0,10.36,12.0,14.79,0.0,2,0.0,13.3,0.0,0.01,0.1425,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-15,other,21.64,80.21,2.72,0.0,9.65,12.0,14.81,0.0,3,0.0,14.7,0.0,0.0,0.0,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-16,other,23.81,64.03,4.17,0.0,12.35,12.0,14.87,0.0,4,0.0,10.5,0.0,0.0,0.0414,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-17,other,21.09,61.2,4.57,0.0,10.6,12.0,14.93,0.0,5,1.36,10.0,0.0,0.0,0.0278,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-18,other,20.45,66.78,11.36,0.0,12.38,12.0,15.01,0.0,6,0.72,6.8,0.0,0.0,0.0367,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-19,other,20.18,70.91,11.58,0.0,9.41,12.0,15.07,0.0,7,0.0,10.5,0.0,0.0384,0.0333,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-20,other,22.15,62.54,9.63,0.0,11.24,12.0,15.16,0.0,8,3.14,11.2,3.04,0.0,0.0,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-21,other,20.76,67.11,5.71,0.0,11.39,12.0,15.21,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-22,other,21.63,59.65,11.91,0.0,10.94,12.0,15.31,0.0,10,9.4,7.4,8.81,0.0,0.1586,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-23,other,20.39,68.55,16.81,0.0,10.86,12.0,15.4,0.0,11,2.29,10.5,1.43,0.0,0.0085,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-24,other,20.43,57.84,13.36,0.0,9.17,12.0,15.5,0.0,12,2.75,2.7,2.52,0.0,0.0489,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-25,other,25.53,63.86,10.26,0.0,12.71,12.0,15.61,0.0,13,6.72,18.4,7.04,0.0111,0.0949,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-26,other,20.34,58.18,3.86,0.0,10.5,12.0,15.66,0.0,14,0.11,9.8,0.0,0.0482,0.0259,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-27,other,22.31,71.67,4.79,0.0,10.13,12.0,15.7,0.0,15,22.6,30.1,22.01,0.0744,0.1798,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-28,other,22.72,52.67,7.57,5.93,10.84,12.26,15.36,0.0,0,0.0,10.0,0.0,0.0484,0.0026,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-29,other,23.07,71.14,7.61,0.0,11.0,12.05,15.62,0.0,1,0.97,0.0,0.0,0.0,0.104,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-11-30,other,20.98,60.64,12.74,1.1,10.17,12.0,15.74,0.0,0,32.86,20.1,26.74,0.0,0.2246,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-01,other,24.14,68.48,1.82,0.0,9.95,12.0,15.78,0.0,1,5.52,13.9,5.34,0.0136,0.1298,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-02,other,24.36,72.28,7.14,0.0,10.97,12.0,15.84,0.0,2,0.0,11.0,0.0,0.0,0.0519,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-03,other,21.69,69.73,13.77,0.0,11.41,12.0,15.93,0.0,3,0.08,3.1,0.0,0.0,0.0824,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-04,other,20.74,72.84,10.07,0.0,10.88,12.0,15.99,0.0,4,0.0,8.1,0.0,0.0,0.0565,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-05,other,23.81,67.93,7.79,0.0,13.0,12.0,16.07,0.0,5,0.64,4.0,0.0,0.0,0.0748,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-06,other,19.63,70.42,10.28,0.0,11.6,12.0,16.13,0.0,6,13.68,8.5,13.01,0.0,0.0542,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-07,other,23.03,66.12,8.08,0.0,10.73,12.0,16.2,0.0,7,11.96,30.1,10.32,0.0043,0.1784,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-08,other,23.45,83.83,0.0,0.0,7.98,12.0,16.21,0.0,8,0.31,9.2,0.0,0.0,0.0475,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-09,other,18.63,51.61,12.55,0.0,9.34,12.0,16.31,0.0,9,10.05,19.3,7.47,0.0,0.0026,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-10,other,20.47,59.62,8.77,0.0,10.09,12.0,16.39,0.0,10,17.6,28.5,18.5,0.0,0.2018,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-11,other,24.43,76.59,4.74,0.0,11.08,12.0,16.43,0.0,11,1.52,2.8,1.7,0.0,0.0306,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-12,other,22.68,62.32,11.62,0.0,9.63,12.0,16.53,0.0,12,10.61,19.5,10.16,0.0,0.1392,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-13,other,19.87,73.38,16.8,0.0,10.64,12.0,16.61,0.0,13,3.42,10.5,2.82,0.0355,0.1911,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-14,other,22.39,64.57,4.13,0.0,8.25,12.0,16.66,0.0,14,0.0,13.1,0.0,0.0,0.0228,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-15,other,22.47,74.98,2.0,0.0,8.65,12.0,16.69,0.0,15,8.21,17.6,9.55,0.0167,0.0786,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-16,other,24.67,65.33,4.43,0.0,9.37,12.0,16.75,0.0,16,0.24,12.1,0.0,0.0,0.0,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-17,other,20.96,72.57,10.55,0.0,11.08,12.0,16.81,0.0,17,0.27,0.3,0.0,0.0,0.1709,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-18,other,22.59,75.53,6.81,0.0,10.63,12.0,16.86,0.0,18,3.26,9.1,3.91,0.0001,0.1135,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-19,other,22.07,62.54,2.85,0.0,10.97,12.0,16.91,0.0,19,6.65,7.1,6.82,0.0,0.1533,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-20,other,25.74,66.73,8.28,0.0,10.44,12.0,16.99,0.0,20,0.0,5.6,0.0,0.0272,0.1414,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-21,other,20.68,53.38,14.27,9.64,10.25,12.54,16.26,0.0,0,0.0,3.6,0.0,0.0274,0.0,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-22,other,19.06,65.81,13.62,0.0,12.21,12.25,16.65,0.0,1,9.19,25.0,8.19,0.0012,0.1249,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-23,other,22.67,57.53,4.95,0.0,11.71,12.0,16.99,0.0,2,17.76,28.6,19.12,0.0881,0.2094,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-24,other,21.06,70.86,7.01,0.66,10.48,12.0,17.04,0.0,3,0.0,18.1,0.0,0.0,0.0997,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-25,other,21.39,83.88,7.82,0.0,11.47,12.0,17.07,0.0,4,0.31,3.0,0.0,0.0,0.0462,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-26,other,24.65,76.13,10.34,19.3,11.39,13.7,14.95,0.0,0,4.1,9.1,4.56,0.0,0.109,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-27,other,22.52,65.38,2.09,0.0,10.16,13.56,15.1,0.0,1,12.64,19.1,17.08,0.0223,0.2002,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-28,other,24.04,60.49,9.58,0.0,12.48,13.2,15.52,0.0,2,14.07,22.1,13.1,0.0132,0.1591,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-29,other,20.91,65.3,8.23,0.0,9.82,12.98,15.78,0.0,3,10.83,18.9,12.01,0.0133,0.1021,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-30,other,23.35,64.77,12.46,0.0,8.52,12.66,16.18,0.0,4,20.02,20.0,19.87,0.0266,0.1073,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-12-31,other,23.19,58.31,8.84,0.0,10.96,12.33,16.61,0.0,5,30.96,29.0,29.1,0.0,0.206,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-01,other,21.43,88.01,20.67,0.0,9.64,12.18,16.81,0.0,6,10.15,16.8,10.37,0.0,0.0481,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-02,other,25.12,80.65,28.85,10.54,10.41,12.84,15.95,0.0,0,23.01,23.6,26.07,0.0,0.2192,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-03,other,21.61,71.06,28.07,16.37,9.71,14.02,14.61,0.0,0,40.31,27.5,33.23,0.0,0.2927,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-04,other,24.61,88.52,28.34,8.99,7.88,14.71,13.92,0.0,0,3.38,25.2,3.55,0.068,0.0723,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-05,other,26.2,71.96,31.87,0.5,8.72,14.08,14.54,0.0,1,29.4,31.8,29.72,0.0121,0.3068,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-06,other,25.55,86.67,30.71,21.56,9.87,15.95,12.84,0.0,0,15.52,29.6,16.09,0.0048,0.1388,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-07,other,20.8,83.84,24.62,0.79,8.52,15.74,13.01,0.0,1,12.08,10.9,13.35,0.0769,0.1675,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-08,other,24.05,82.28,29.74,1.92,9.01,15.6,13.13,0.0,0,30.21,30.0,30.73,0.0055,0.2138,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-09,other,24.66,78.35,38.73,2.22,8.74,15.3,13.39,0.0,0,28.8,35.9,34.55,0.0,0.2327,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-10,other,24.42,72.67,34.98,0.0,6.59,14.75,13.89,0.0,1,15.99,8.5,13.83,0.0159,0.1502,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-11,other,27.21,77.33,32.04,0.0,8.78,14.21,14.42,0.0,2,63.4,57.8,55.73,0.0036,0.4467,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-12,other,26.91,58.14,33.4,6.57,8.0,13.88,14.77,0.0,0,19.26,28.9,21.26,0.0339,0.1549,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-13,other,24.09,86.34,28.2,0.0,9.26,13.63,15.04,0.0,1,28.34,26.3,28.36,0.0,0.2526,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-14,other,23.85,65.18,32.38,0.0,9.26,12.93,15.86,0.0,2,45.04,29.6,39.8,0.0414,0.2506,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-15,other,25.5,85.34,33.54,0.0,8.19,12.61,16.27,0.0,3,12.92,23.6,12.77,0.0,0.0826,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-16,other,25.28,81.99,32.43,4.46,10.69,12.64,16.23,0.0,0,31.64,25.2,28.62,0.0,0.158,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-17,other,24.04,83.31,30.33,2.01,9.64,12.51,16.39,0.0,0,22.67,21.1,21.24,0.0,0.1856,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-18,other,23.6,72.27,33.17,0.0,10.28,12.0,17.11,0.0,1,18.82,29.1,17.65,0.0,0.1557,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-19,other,25.98,81.58,33.89,0.7,9.18,12.0,17.24,0.0,2,37.73,32.4,38.56,0.0056,0.2574,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-20,other,25.38,71.29,33.26,11.99,10.63,12.52,16.53,0.0,0,11.57,18.8,11.62,0.0,0.1755,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-21,other,26.94,78.97,32.34,2.31,9.38,12.24,16.91,0.0,0,30.56,45.1,40.45,0.0026,0.3029,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-22,other,24.72,81.05,31.25,0.0,8.81,12.0,17.29,0.0,1,27.95,34.2,28.33,0.0,0.313,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-23,other,25.39,78.52,27.54,0.0,7.95,12.0,17.41,0.0,2,38.45,40.3,38.15,0.0,0.3822,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-24,other,34.43,68.18,34.23,0.0,9.38,12.0,17.77,0.0,3,25.23,18.1,21.12,0.0,0.1775,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-25,other,24.13,62.96,39.56,1.65,9.79,12.0,17.99,0.0,0,37.44,41.4,36.33,0.0,0.3104,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-26,other,24.28,64.96,34.79,1.38,9.84,12.0,18.18,0.0,0,13.76,18.6,13.91,0.0031,0.1798,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-27,other,24.63,71.35,37.19,0.0,11.26,12.0,18.39,0.0,1,25.67,46.1,26.96,0.0438,0.2332,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-28,other,25.38,71.19,40.37,0.0,11.47,12.0,18.63,0.0,2,6.32,5.6,6.65,0.0,0.2209,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-29,other,26.91,82.2,34.68,5.4,8.18,12.1,18.47,0.0,0,35.87,33.5,39.46,0.0,0.358,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-30,other,27.1,62.95,28.36,7.08,8.66,12.01,18.6,0.0,0,48.93,45.6,41.41,0.0,0.3699,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-01-31,other,24.66,74.42,38.18,9.93,7.05,12.43,17.97,0.0,0,18.54,28.9,24.1,0.0,0.2204,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-01,summer,30.89,63.33,31.0,16.89,7.84,13.1,17.05,0.0,0,27.97,31.2,32.91,0.0391,0.3183,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-02,summer,27.15,64.87,34.81,2.28,8.85,12.42,17.98,0.0,0,25.75,32.2,26.61,0.0,0.1502,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-03,summer,28.47,82.67,35.01,3.49,8.31,12.3,18.16,0.0,0,20.96,28.5,19.67,0.0122,0.0847,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-04,summer,24.87,67.67,39.72,3.12,8.91,12.0,18.67,0.0,0,30.54,35.1,26.36,0.036,0.1835,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-05,summer,26.18,73.36,33.89,10.74,8.62,12.45,18.0,0.0,0,26.18,43.6,29.97,0.0196,0.2834,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-06,summer,28.46,69.82,30.31,8.81,9.21,12.58,17.82,0.0,0,35.2,39.6,38.21,0.0391,0.4082,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-07,summer,23.99,79.78,35.61,11.95,8.09,13.35,16.79,0.0,0,9.4,17.7,10.04,0.0145,0.1608,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-08,summer,29.76,71.43,36.4,0.0,11.1,12.39,18.09,0.0,1,16.09,15.3,18.04,0.0,0.2896,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-09,summer,25.74,71.03,32.96,1.21,9.67,12.0,18.73,0.0,0,14.26,17.7,16.11,0.0192,0.1832,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-10,summer,29.7,81.34,39.59,13.93,7.99,12.79,17.57,0.0,0,8.15,17.7,8.36,0.0577,0.1443,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-11,summer,28.6,77.21,28.98,0.0,9.26,12.24,18.37,0.0,1,22.42,25.7,21.94,0.0714,0.1578,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-12,summer,26.93,61.53,41.49,0.0,9.95,12.0,19.01,0.0,2,29.65,38.3,28.15,0.0,0.1775,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-13,summer,26.31,67.72,39.51,11.8,7.77,12.33,18.49,0.0,0,17.35,18.2,19.48,0.0,0.1301,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-14,summer,26.93,57.71,36.29,0.0,8.8,12.0,19.23,0.0,1,15.4,18.9,16.62,0.0365,0.229,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-15,summer,30.08,69.25,38.14,8.89,9.76,12.0,19.28,0.0,0,12.62,18.8,10.96,0.0,0.1301,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-16,summer,28.4,68.28,29.1,0.0,8.05,12.0,19.49,0.0,1,7.48,7.5,6.47,0.0263,0.0558,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-17,summer,25.15,50.58,26.65,0.0,7.47,12.0,19.74,0.0,2,48.52,47.2,49.32,0.0,0.3864,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-18,summer,27.38,61.51,30.64,2.36,8.23,12.0,19.93,0.0,0,18.18,9.4,16.33,0.019,0.2064,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-19,summer,27.37,57.75,25.76,0.0,7.67,12.0,20.17,0.0,1,16.16,22.3,14.6,0.0,0.2033,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-20,summer,27.06,63.64,27.59,5.72,9.03,12.0,20.23,0.0,0,21.67,29.9,18.48,0.0,0.182,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-21,summer,28.1,79.79,24.73,9.33,11.94,12.47,19.46,0.0,0,24.81,34.5,24.25,0.0357,0.178,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-22,summer,31.24,67.52,30.56,7.75,10.54,12.24,19.83,0.0,0,23.47,26.6,27.1,0.0725,0.3493,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-23,summer,30.03,55.15,31.87,0.0,8.86,12.0,20.53,0.0,1,16.07,12.6,15.99,0.0,0.1869,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-24,summer,29.08,48.46,35.4,0.0,7.61,12.0,20.95,0.0,2,42.36,40.7,41.07,0.0117,0.3388,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-25,summer,27.38,63.42,27.28,0.0,10.06,12.0,21.19,0.0,3,51.73,32.4,42.28,0.0,0.3807,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-26,summer,30.77,65.66,24.43,0.0,11.37,12.0,21.45,0.0,4,11.96,12.2,11.77,0.0,0.1217,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-27,summer,30.79,55.3,28.02,6.74,8.14,12.0,21.59,0.0,0,22.33,24.7,21.8,0.0108,0.1737,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-02-28,summer,28.45,45.18,26.5,0.0,10.59,12.0,21.97,0.0,1,31.79,36.1,36.26,0.0,0.3951,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-03-01,summer,27.81,45.92,21.87,0.0,8.9,12.0,22.26,0.0,2,15.45,24.0,15.53,0.0,0.1743,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-03-02,summer,31.42,49.55,24.36,3.98,9.64,12.0,22.51,0.0,0,23.48,39.5,27.25,0.0002,0.2905,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-03-03,summer,29.15,60.12,23.95,0.0,8.89,12.0,22.76,0.0,1,25.81,33.3,25.05,0.0,0.2806,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-03-04,summer,28.79,65.68,19.58,0.0,8.55,12.0,22.94,0.0,2,22.83,33.3,24.93,0.0349,0.2709,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-03-05,summer,32.63,44.0,23.48,11.53,11.52,12.0,23.06,0.0,0,8.84,20.4,7.22,0.0,0.0926,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2023-03-06,summer,28.89,40.51,23.36,0.0,10.95,12.0,23.44,0.0,1,0.98,3.1,1.55,0.0,0.2652,0,0.0,,1200.0,26.9063,75.1839
